height,weight,college,born,birth_city,birth_state,year_start,year_end,Year,Age,G,GS,MP,PER,ORB%,DRB%,TRB%,ORB,DRB,TRB,PTS,NBA_Years,SevereInjury
196,87,*,1992,*,*,*,*,2017,24,82.0,19.0,2397.0,13.1,2.2,9.3,5.6,49.0,197.0,246.0,1205.0,2,1
196,95,*,1986,*,*,*,*,2011,22,42.0,18.0,1027.0,11.8,3.4,8.6,5.9,31.0,74.0,105.0,490.0,0,1
196,95,*,1986,*,*,*,*,2012,23,64.0,32.0,1753.0,14.5,2.8,8.1,5.4,44.0,124.0,168.0,938.0,1,2
196,95,*,1986,*,*,*,*,2013,24,43.0,12.0,1127.0,14.7,3.0,10.3,6.6,31.0,104.0,135.0,568.0,2,2
196,95,*,1986,*,*,*,*,2014,25,81.0,35.0,1859.0,14.3,1.7,9.5,5.5,28.0,155.0,183.0,890.0,3,1
196,95,*,1986,*,*,*,*,2017,28,19.0,0.0,442.0,17.6,0.9,7.2,4.1,4.0,30.0,34.0,267.0,6,1
188,81,*,1986,*,*,*,*,2010,23,82.0,0.0,1474.0,12.3,1.1,8.8,5.0,14.0,117.0,131.0,591.0,3,1
188,81,*,1986,*,*,*,*,2011,24,73.0,18.0,1796.0,14.1,1.5,10.1,5.7,24.0,149.0,173.0,701.0,4,1
188,81,*,1986,*,*,*,*,2012,25,39.0,5.0,831.0,17.4,1.0,7.8,4.3,7.0,54.0,61.0,406.0,5,1
188,81,*,1986,*,*,*,*,2014,27,41.0,5.0,912.0,15.0,2.3,9.8,6.1,20.0,84.0,104.0,416.0,7,3
188,81,*,1986,*,*,*,*,2015,28,36.0,0.0,529.0,9.9,1.7,7.1,4.5,8.0,34.0,42.0,167.0,8,1
188,81,*,1986,*,*,*,*,2016,29,12.0,10.0,291.0,13.2,1.5,8.6,4.9,4.0,21.0,25.0,110.0,9,1
188,81,*,1986,*,*,*,*,2017,30,2.0,0.0,35.0,14.4,3.3,6.5,4.9,1.0,2.0,3.0,12.0,10,1
208,106,*,1987,*,*,*,*,2010,22,47.0,0.0,624.0,15.0,13.5,18.7,16.0,76.0,99.0,175.0,244.0,0,1
208,106,*,1987,*,*,*,*,2011,23,72.0,11.0,1125.0,13.0,12.9,18.0,15.4,128.0,178.0,306.0,406.0,1,2
208,106,*,1987,*,*,*,*,2012,24,7.0,1.0,82.0,19.3,20.0,22.1,21.1,14.0,17.0,31.0,33.0,2,2
208,106,*,1987,*,*,*,*,2013,25,29.0,1.0,458.0,18.5,20.3,19.7,20.0,82.0,84.0,166.0,194.0,3,2
208,106,*,1987,*,*,*,*,2014,26,72.0,32.0,1500.0,19.3,13.8,24.3,19.0,194.0,341.0,535.0,696.0,4,2
208,106,*,1987,*,*,*,*,2015,27,70.0,57.0,1874.0,16.2,9.9,23.4,16.4,174.0,382.0,556.0,841.0,5,2
208,106,*,1987,*,*,*,*,2016,28,73.0,11.0,1513.0,16.4,11.3,21.2,16.3,156.0,295.0,451.0,645.0,6,2
208,106,*,1987,*,*,*,*,2017,29,7.0,0.0,47.0,5.5,19.6,15.1,17.4,8.0,6.0,14.0,12.0,7,1
198,83,*,1991,*,*,*,*,2016,24,22.0,1.0,195.0,14.2,2.3,9.2,5.7,4.0,16.0,20.0,99.0,0,1
198,83,*,1991,*,*,*,*,2017,25,37.0,4.0,384.0,9.7,1.8,9.5,5.7,6.0,34.0,40.0,161.0,1,1
203,106,*,1994,*,*,*,*,2016,21,16.0,0.0,57.0,15.3,11.0,13.3,12.1,6.0,7.0,13.0,21.0,0,2
203,106,*,1994,*,*,*,*,2017,22,25.0,1.0,141.0,9.8,10.4,16.4,13.4,13.0,21.0,34.0,38.0,1,2
190,86,*,1988,*,*,*,*,2014,25,15.0,2.0,244.0,8.7,1.5,9.3,5.4,3.0,19.0,22.0,62.0,0,1
190,86,*,1988,*,*,*,*,2015,26,20.0,1.0,175.0,11.0,3.3,12.9,8.1,5.0,20.0,25.0,53.0,1,1
190,86,*,1988,*,*,*,*,2016,27,12.0,0.0,63.0,19.1,0.0,12.3,6.1,0.0,7.0,7.0,22.0,2,1
190,90,*,1981,*,*,*,*,2010,28,68.0,39.0,1817.0,16.5,1.5,7.5,4.6,23.0,119.0,142.0,699.0,4,1
190,90,*,1981,*,*,*,*,2011,29,68.0,55.0,2102.0,16.3,1.7,9.9,5.7,30.0,172.0,202.0,669.0,5,2
190,90,*,1981,*,*,*,*,2012,30,53.0,53.0,1799.0,16.7,1.3,9.1,5.2,19.0,141.0,160.0,555.0,6,3
190,90,*,1981,*,*,*,*,2013,31,28.0,28.0,887.0,18.2,0.8,8.5,4.5,6.0,64.0,70.0,326.0,7,2
190,90,*,1981,*,*,*,*,2014,32,81.0,81.0,2468.0,15.2,1.4,7.6,4.5,29.0,163.0,192.0,925.0,8,2
190,90,*,1981,*,*,*,*,2015,33,42.0,42.0,1270.0,11.3,1.7,9.8,5.6,19.0,105.0,124.0,382.0,9,3
190,90,*,1981,*,*,*,*,2016,34,72.0,72.0,2024.0,12.3,1.2,11.0,6.2,22.0,207.0,229.0,544.0,10,3
190,90,*,1981,*,*,*,*,2017,35,24.0,11.0,292.0,9.1,2.9,13.2,7.9,8.0,34.0,42.0,80.0,11,2
180,83,*,1986,*,*,*,*,2013,26,3.0,0.0,9.0,15.3,0.0,12.1,6.2,0.0,1.0,1.0,5.0,0,1
208,107,*,1984,*,*,*,*,2010,25,63.0,28.0,1045.0,13.7,13.1,22.0,17.4,124.0,191.0,315.0,253.0,3,1
203,95,*,1983,*,*,*,*,2011,27,54.0,3.0,894.0,13.0,8.9,11.1,10.0,69.0,86.0,155.0,272.0,6,1
203,95,*,1983,*,*,*,*,2012,28,34.0,0.0,491.0,11.1,7.2,14.6,10.9,31.0,64.0,95.0,100.0,7,1
203,95,*,1983,*,*,*,*,2013,29,14.0,0.0,100.0,7.0,7.0,10.7,8.9,6.0,9.0,15.0,14.0,8,1
203,95,*,1983,*,*,*,*,2014,30,4.0,0.0,24.0,3.9,0.0,14.7,7.3,0.0,3.0,3.0,0.0,9,1
208,124,*,1989,*,*,*,*,2012,22,37.0,4.0,540.0,13.7,10.0,21.0,15.4,47.0,97.0,144.0,162.0,0,1
208,124,*,1989,*,*,*,*,2013,23,6.0,0.0,31.0,8.5,12.6,15.0,13.9,3.0,4.0,7.0,10.0,1,1
208,124,*,1989,*,*,*,*,2014,24,32.0,0.0,317.0,13.4,9.8,16.7,13.1,30.0,46.0,76.0,93.0,2,2
201,95,*,1980,*,*,*,*,2010,29,35.0,12.0,918.0,12.7,3.8,11.8,7.8,30.0,95.0,125.0,446.0,6,1
201,95,*,1980,*,*,*,*,2011,30,18.0,10.0,409.0,9.2,4.8,16.2,10.3,18.0,56.0,74.0,152.0,7,2
201,95,*,1980,*,*,*,*,2012,31,43.0,18.0,991.0,10.5,4.5,13.9,9.2,39.0,119.0,158.0,372.0,8,2
201,95,*,1980,*,*,*,*,2013,32,11.0,4.0,207.0,9.5,4.8,15.4,9.9,9.0,27.0,36.0,74.0,9,2
201,104,*,1991,*,*,*,*,2016,24,5.0,0.0,55.0,6.7,4.2,15.0,9.9,2.0,8.0,10.0,14.0,0,1
201,104,*,1991,*,*,*,*,2017,25,2.0,0.0,31.0,26.1,14.3,17.9,16.1,4.0,5.0,9.0,14.0,1,1
208,108,*,1987,*,*,*,*,2010,22,42.0,3.0,524.0,14.8,8.3,18.2,13.2,40.0,87.0,127.0,179.0,2,1
208,108,*,1987,*,*,*,*,2011,23,72.0,51.0,1597.0,16.0,7.6,18.8,13.3,109.0,273.0,382.0,533.0,3,1
208,108,*,1987,*,*,*,*,2012,24,50.0,6.0,718.0,10.9,9.9,16.4,13.3,61.0,110.0,171.0,138.0,4,1
208,108,*,1987,*,*,*,*,2013,25,67.0,22.0,1487.0,12.7,7.0,18.1,12.4,93.0,232.0,325.0,401.0,5,1
208,108,*,1987,*,*,*,*,2014,26,78.0,78.0,2360.0,13.8,4.0,13.8,8.9,85.0,288.0,373.0,661.0,6,1
208,108,*,1987,*,*,*,*,2015,27,17.0,4.0,296.0,10.2,2.9,15.1,9.1,7.0,38.0,45.0,72.0,7,3
208,108,*,1987,*,*,*,*,2016,28,42.0,1.0,595.0,9.9,4.3,15.3,10.0,22.0,83.0,105.0,150.0,8,1
208,108,*,1987,*,*,*,*,2017,29,22.0,14.0,381.0,9.8,6.6,15.0,10.7,23.0,51.0,74.0,107.0,9,3
206,102,*,1983,*,*,*,*,2010,27,63.0,0.0,581.0,6.7,8.5,13.7,11.2,44.0,72.0,116.0,169.0,4,1
206,102,*,1983,*,*,*,*,2011,28,54.0,0.0,653.0,8.0,9.1,15.8,12.5,49.0,86.0,135.0,224.0,5,1
206,102,*,1983,*,*,*,*,2014,31,1.0,0.0,19.0,2.5,0.0,27.7,14.6,0.0,5.0,5.0,4.0,8,1
198,90,*,1993,*,*,*,*,2016,22,52.0,2.0,1107.0,11.4,2.2,8.5,5.5,21.0,86.0,107.0,341.0,0,2
198,90,*,1993,*,*,*,*,2017,23,53.0,34.0,1614.0,10.7,2.4,9.2,5.8,35.0,133.0,168.0,539.0,1,2
188,83,*,1991,*,*,*,*,2012,20,28.0,0.0,237.0,3.3,1.0,6.5,3.7,2.0,13.0,15.0,63.0,0,1
188,83,*,1991,*,*,*,*,2013,21,10.0,0.0,59.0,0.1,0.0,10.2,5.0,0.0,5.0,5.0,20.0,1,1
193,92,*,1990,*,*,*,*,2010,19,73.0,51.0,1767.0,12.3,3.7,9.1,6.4,56.0,135.0,191.0,587.0,0,1
193,92,*,1990,*,*,*,*,2011,20,82.0,82.0,2901.0,15.4,2.7,10.5,6.6,68.0,264.0,332.0,1145.0,1,1
193,92,*,1990,*,*,*,*,2012,21,65.0,65.0,2196.0,14.7,2.9,7.9,5.4,57.0,155.0,212.0,879.0,2,2
193,92,*,1990,*,*,*,*,2013,22,78.0,78.0,2926.0,16.7,3.3,9.5,6.4,89.0,240.0,329.0,1383.0,3,2
193,92,*,1990,*,*,*,*,2014,23,34.0,34.0,1143.0,17.1,2.8,11.8,7.2,28.0,114.0,142.0,487.0,4,3
193,92,*,1990,*,*,*,*,2015,24,40.0,37.0,1303.0,18.8,2.8,9.0,5.9,32.0,103.0,135.0,592.0,5,2
193,92,*,1990,*,*,*,*,2016,25,65.0,23.0,1831.0,19.7,1.6,10.5,5.9,27.0,168.0,195.0,1089.0,6,3
193,92,*,1990,*,*,*,*,2017,26,67.0,61.0,2190.0,17.1,2.2,10.6,6.4,46.0,218.0,264.0,1029.0,7,2
206,104,*,1995,*,*,*,*,2017,21,62.0,9.0,842.0,13.3,5.7,18.7,12.3,43.0,144.0,187.0,305.0,0,2
203,102,*,1987,*,*,*,*,2010,22,68.0,14.0,871.0,11.8,7.7,11.8,9.7,58.0,86.0,144.0,259.0,2,1
203,102,*,1987,*,*,*,*,2011,23,52.0,6.0,766.0,12.1,7.1,11.3,9.1,47.0,71.0,118.0,188.0,3,1
206,113,*,1994,*,*,*,*,2015,20,1.0,0.0,14.0,-7.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,3
206,113,*,1994,*,*,*,*,2016,21,81.0,60.0,2286.0,13.9,7.8,32.0,19.5,172.0,657.0,829.0,919.0,1,2
206,113,*,1994,*,*,*,*,2017,22,74.0,73.0,2132.0,16.3,7.5,25.8,16.3,151.0,485.0,636.0,975.0,2,2
198,90,*,1988,*,*,*,*,2012,23,22.0,2.0,179.0,13.0,3.4,12.6,8.1,5.0,20.0,25.0,36.0,0,1
198,90,*,1988,*,*,*,*,2013,24,4.0,0.0,28.0,11.4,8.2,3.9,6.0,2.0,1.0,3.0,7.0,1,2
198,90,*,1988,*,*,*,*,2014,25,21.0,0.0,120.0,6.6,1.9,17.6,9.7,2.0,18.0,20.0,18.0,2,1
198,103,*,1993,*,*,*,*,2016,22,55.0,9.0,647.0,12.3,3.1,19.3,11.2,18.0,114.0,132.0,208.0,0,1
198,103,*,1993,*,*,*,*,2017,23,24.0,8.0,518.0,12.8,6.4,14.1,10.2,30.0,66.0,96.0,203.0,1,2
180,83,*,1985,*,*,*,*,2012,26,6.0,0.0,91.0,4.8,0.0,10.2,5.1,0.0,8.0,8.0,26.0,0,1
180,83,*,1985,*,*,*,*,2013,27,2.0,0.0,4.0,-19.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
213,117,*,1990,*,*,*,*,2014,23,8.0,0.0,72.0,11.9,7.2,5.0,6.1,4.0,3.0,7.0,26.0,0,1
213,117,*,1990,*,*,*,*,2015,24,41.0,14.0,712.0,14.6,9.3,12.7,11.0,57.0,77.0,134.0,219.0,1,1
213,117,*,1990,*,*,*,*,2017,26,64.0,7.0,1177.0,13.6,6.5,17.0,11.8,71.0,191.0,262.0,442.0,3,1
208,102,*,1989,*,*,*,*,2012,22,14.0,0.0,84.0,1.7,4.1,12.5,8.2,3.0,9.0,12.0,20.0,0,1
208,102,*,1989,*,*,*,*,2016,26,5.0,0.0,35.0,6.9,0.0,3.2,1.6,0.0,1.0,1.0,13.0,4,1
208,102,*,1989,*,*,*,*,2017,27,3.0,0.0,31.0,4.9,7.1,10.7,8.9,2.0,3.0,5.0,12.0,5,1
198,83,*,1989,*,*,*,*,2013,23,9.0,0.0,142.0,7.6,0.0,11.5,5.6,0.0,14.0,14.0,42.0,0,1
198,83,*,1989,*,*,*,*,2015,25,59.0,4.0,657.0,12.1,2.0,9.7,6.0,12.0,61.0,73.0,254.0,2,1
198,83,*,1989,*,*,*,*,2016,26,53.0,5.0,773.0,9.4,1.7,10.5,6.2,12.0,78.0,90.0,239.0,3,1
198,83,*,1989,*,*,*,*,2017,27,82.0,4.0,1639.0,12.7,1.8,13.1,7.4,27.0,198.0,225.0,629.0,4,1
201,102,*,1996,*,*,*,*,2016,19,78.0,8.0,2232.0,8.4,4.2,15.8,10.2,81.0,322.0,403.0,502.0,0,2
201,102,*,1996,*,*,*,*,2017,20,18.0,15.0,625.0,8.2,4.0,12.7,8.3,23.0,71.0,94.0,196.0,1,3
213,127,*,1994,*,*,*,*,2015,20,62.0,27.0,1103.0,14.8,11.8,26.1,18.7,125.0,257.0,382.0,426.0,0,2
213,127,*,1994,*,*,*,*,2016,21,32.0,3.0,547.0,15.9,12.9,22.7,17.7,65.0,110.0,175.0,263.0,1,2
213,127,*,1994,*,*,*,*,2017,22,20.0,19.0,584.0,21.1,12.3,27.1,19.7,65.0,142.0,207.0,304.0,2,3
198,90,*,1992,*,*,*,*,2015,21,52.0,15.0,1319.0,10.8,5.0,11.3,8.0,64.0,131.0,195.0,476.0,0,3
198,90,*,1992,*,*,*,*,2016,22,37.0,1.0,235.0,10.6,7.5,12.3,9.9,16.0,26.0,42.0,89.0,1,1
198,90,*,1992,*,*,*,*,2017,23,49.0,0.0,505.0,11.5,3.2,14.1,8.7,15.0,67.0,82.0,206.0,2,1
185,88,*,1989,*,*,*,*,2015,25,1.0,0.0,6.0,-0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
198,97,*,1980,*,*,*,*,2010,29,7.0,0.0,58.0,4.8,2.0,10.0,6.0,1.0,5.0,6.0,9.0,7,1
213,110,*,1995,*,*,*,*,2016,20,82.0,82.0,2627.0,22.5,10.2,27.5,19.0,229.0,629.0,858.0,1503.0,0,1
213,110,*,1995,*,*,*,*,2017,21,82.0,82.0,3030.0,26.0,11.2,27.8,19.4,296.0,711.0,1007.0,2061.0,1,1
201,104,*,1991,*,*,*,*,2012,20,64.0,39.0,1534.0,16.6,7.9,16.4,12.2,104.0,223.0,327.0,507.0,0,2
201,104,*,1991,*,*,*,*,2013,21,58.0,57.0,1810.0,16.4,4.3,17.1,11.1,63.0,283.0,346.0,689.0,1,2
201,104,*,1991,*,*,*,*,2014,22,66.0,65.0,1923.0,19.4,4.6,18.9,12.1,76.0,336.0,412.0,844.0,2,2
201,104,*,1991,*,*,*,*,2015,23,64.0,64.0,2033.0,22.0,4.8,20.6,12.9,85.0,376.0,461.0,1057.0,3,2
201,104,*,1991,*,*,*,*,2016,24,72.0,72.0,2380.0,26.0,4.7,18.4,11.8,95.0,398.0,493.0,1523.0,4,2
201,104,*,1991,*,*,*,*,2017,25,74.0,74.0,2474.0,27.5,3.7,15.7,9.8,80.0,350.0,430.0,1888.0,5,3
175,79,*,1995,*,*,*,*,2017,21,42.0,0.0,386.0,11.2,0.9,10.5,5.9,3.0,38.0,41.0,166.0,0,2
185,83,*,1992,*,*,*,*,2016,23,5.0,0.0,27.0,-4.8,0.0,4.2,2.1,0.0,1.0,1.0,6.0,0,1
196,97,*,1980,*,*,*,*,2010,29,79.0,50.0,1559.0,7.7,1.9,11.2,6.6,25.0,151.0,176.0,347.0,6,1
196,97,*,1980,*,*,*,*,2011,30,82.0,82.0,1461.0,9.0,1.6,10.1,5.9,19.0,129.0,148.0,359.0,7,1
196,97,*,1980,*,*,*,*,2012,31,5.0,1.0,94.0,4.8,6.0,7.6,6.8,5.0,6.0,11.0,21.0,8,1
196,97,*,1980,*,*,*,*,2013,32,74.0,23.0,1408.0,6.7,1.3,8.8,5.0,16.0,104.0,120.0,311.0,9,1
196,97,*,1980,*,*,*,*,2014,33,6.0,0.0,55.0,9.9,0.0,6.4,3.1,0.0,3.0,3.0,12.0,10,2
196,99,*,1983,*,*,*,*,2010,26,9.0,7.0,231.0,19.8,5.7,14.2,9.9,12.0,29.0,41.0,125.0,3,1
196,99,*,1983,*,*,*,*,2012,28,3.0,0.0,18.0,-3.4,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5,1
213,107,*,1991,*,*,*,*,2014,22,70.0,9.0,1400.0,15.2,11.0,18.8,14.8,140.0,225.0,365.0,607.0,0,3
213,107,*,1991,*,*,*,*,2015,23,64.0,13.0,1423.0,15.9,7.0,16.5,11.7,92.0,211.0,303.0,656.0,1,1
213,107,*,1991,*,*,*,*,2016,24,69.0,8.0,1395.0,16.3,5.4,16.2,10.7,72.0,209.0,281.0,687.0,2,2
213,107,*,1991,*,*,*,*,2017,25,75.0,6.0,1538.0,15.2,5.3,20.7,13.0,72.0,288.0,360.0,678.0,3,2
201,92,*,1995,*,*,*,*,2016,20,63.0,9.0,671.0,8.2,4.1,18.4,11.1,25.0,108.0,133.0,236.0,0,1
201,92,*,1995,*,*,*,*,2017,21,79.0,5.0,1605.0,9.1,4.3,13.9,9.1,61.0,199.0,260.0,501.0,1,1
193,90,*,1991,*,*,*,*,2013,21,48.0,3.0,702.0,7.8,0.6,6.3,3.4,4.0,38.0,42.0,143.0,0,1
193,90,*,1991,*,*,*,*,2014,22,54.0,45.0,1564.0,12.6,1.0,9.6,5.3,15.0,140.0,155.0,430.0,1,1
193,90,*,1991,*,*,*,*,2015,23,28.0,3.0,417.0,12.4,0.6,7.1,3.8,2.0,26.0,28.0,118.0,2,3
193,90,*,1991,*,*,*,*,2016,24,30.0,6.0,400.0,6.7,0.5,7.3,3.8,2.0,26.0,28.0,111.0,3,2
208,122,*,1984,*,*,*,*,2010,25,78.0,78.0,2154.0,15.0,9.1,24.4,16.9,155.0,440.0,595.0,791.0,6,1
208,122,*,1984,*,*,*,*,2011,26,29.0,24.0,742.0,9.6,10.4,26.2,18.7,62.0,170.0,232.0,174.0,7,1
208,122,*,1984,*,*,*,*,2012,27,65.0,65.0,1744.0,8.7,8.4,18.8,13.9,120.0,306.0,426.0,329.0,8,2
208,122,*,1984,*,*,*,*,2013,28,78.0,78.0,1954.0,8.2,7.0,19.5,13.7,110.0,356.0,466.0,330.0,9,2
208,122,*,1984,*,*,*,*,2014,29,62.0,62.0,1207.0,6.3,8.0,19.9,14.2,82.0,223.0,305.0,211.0,10,2
208,122,*,1984,*,*,*,*,2015,30,51.0,3.0,981.0,7.4,8.9,21.4,15.2,80.0,199.0,279.0,202.0,11,2
208,122,*,1984,*,*,*,*,2016,31,37.0,5.0,542.0,6.0,4.9,21.8,13.1,25.0,103.0,128.0,91.0,12,2
203,103,*,1989,*,*,*,*,2012,22,46.0,39.0,1037.0,21.9,16.5,22.9,19.8,142.0,210.0,352.0,471.0,0,1
203,103,*,1989,*,*,*,*,2013,23,80.0,80.0,2248.0,18.5,13.2,23.2,18.3,260.0,474.0,734.0,923.0,1,2
203,103,*,1989,*,*,*,*,2014,24,80.0,77.0,2178.0,19.8,11.8,22.2,16.9,238.0,446.0,684.0,1096.0,2,2
203,103,*,1989,*,*,*,*,2015,25,75.0,71.0,2086.0,18.4,12.1,22.9,17.3,242.0,426.0,668.0,946.0,3,3
203,103,*,1989,*,*,*,*,2016,26,67.0,64.0,1694.0,21.0,15.1,23.0,19.0,235.0,346.0,581.0,835.0,4,2
203,103,*,1989,*,*,*,*,2017,27,61.0,34.0,1296.0,20.3,15.7,23.6,19.7,182.0,279.0,461.0,587.0,5,3
201,118,*,1977,*,*,*,*,2010,32,26.0,2.0,313.0,9.0,12.6,18.9,15.7,35.0,51.0,86.0,41.0,10,1
196,91,*,1989,*,*,*,*,2013,23,61.0,0.0,267.0,11.3,2.1,6.8,4.5,5.0,17.0,22.0,123.0,0,1
196,91,*,1989,*,*,*,*,2014,24,23.0,15.0,643.0,13.3,0.8,12.0,6.4,5.0,72.0,77.0,302.0,1,2
196,91,*,1989,*,*,*,*,2015,25,75.0,10.0,1324.0,9.7,1.9,16.8,9.6,21.0,201.0,222.0,390.0,2,1
196,91,*,1989,*,*,*,*,2016,26,75.0,68.0,2083.0,13.4,1.5,18.0,9.9,28.0,351.0,379.0,872.0,3,2
196,91,*,1989,*,*,*,*,2017,27,73.0,64.0,1963.0,11.5,2.6,10.3,6.5,45.0,186.0,231.0,801.0,4,2
196,92,*,1993,*,*,*,*,2014,20,80.0,41.0,1583.0,9.4,2.5,8.6,5.4,38.0,118.0,156.0,470.0,0,1
196,92,*,1993,*,*,*,*,2015,21,82.0,82.0,2587.0,11.2,1.9,9.1,5.4,46.0,209.0,255.0,1043.0,1,1
196,92,*,1993,*,*,*,*,2016,22,76.0,76.0,2789.0,12.4,2.6,8.6,5.5,70.0,212.0,282.0,1105.0,2,2
196,92,*,1993,*,*,*,*,2017,23,76.0,75.0,2529.0,12.8,2.3,8.7,5.3,55.0,193.0,248.0,1047.0,3,1
206,106,*,1977,*,*,*,*,2010,32,58.0,58.0,1986.0,13.4,8.3,23.3,15.8,142.0,404.0,546.0,667.0,9,1
206,106,*,1977,*,*,*,*,2011,33,48.0,48.0,1233.0,14.1,6.5,20.9,13.9,67.0,230.0,297.0,414.0,10,2
206,106,*,1977,*,*,*,*,2012,34,42.0,0.0,940.0,9.9,6.1,16.9,11.5,49.0,132.0,181.0,217.0,11,2
206,106,*,1977,*,*,*,*,2013,35,18.0,11.0,431.0,13.9,8.9,17.1,12.9,34.0,61.0,95.0,129.0,12,2
206,106,*,1977,*,*,*,*,2014,36,32.0,15.0,633.0,12.2,6.5,18.7,12.5,36.0,98.0,134.0,137.0,13,2
206,106,*,1977,*,*,*,*,2015,37,11.0,0.0,104.0,10.0,6.7,14.2,10.5,6.0,13.0,19.0,20.0,14,2
206,108,*,1988,*,*,*,*,2010,21,82.0,82.0,3239.0,26.2,3.8,17.9,11.0,105.0,518.0,623.0,2472.0,2,1
206,108,*,1988,*,*,*,*,2011,22,78.0,78.0,3038.0,23.6,2.3,17.7,10.3,57.0,476.0,533.0,2161.0,3,1
206,108,*,1988,*,*,*,*,2012,23,66.0,66.0,2546.0,26.2,1.9,20.4,11.8,40.0,487.0,527.0,1850.0,4,1
206,108,*,1988,*,*,*,*,2013,24,81.0,81.0,3119.0,28.3,1.8,20.3,11.8,46.0,594.0,640.0,2280.0,5,1
206,108,*,1988,*,*,*,*,2014,25,81.0,81.0,3122.0,29.8,2.2,18.6,10.8,58.0,540.0,598.0,2593.0,6,2
206,108,*,1988,*,*,*,*,2015,26,27.0,27.0,913.0,27.6,1.9,18.7,10.4,16.0,162.0,178.0,686.0,7,3
206,108,*,1988,*,*,*,*,2016,27,72.0,72.0,2578.0,28.2,2.0,21.8,12.4,45.0,544.0,589.0,2029.0,8,2
206,108,*,1988,*,*,*,*,2017,28,62.0,62.0,2070.0,27.6,2.2,23.6,13.6,39.0,474.0,513.0,1555.0,9,2
203,113,*,1989,*,*,*,*,2013,23,32.0,0.0,334.0,11.1,12.6,14.5,13.5,38.0,40.0,78.0,95.0,0,1
208,113,*,1988,*,*,*,*,2010,21,60.0,22.0,1714.0,20.7,14.5,28.6,21.5,227.0,431.0,658.0,842.0,1,1
208,113,*,1988,*,*,*,*,2011,22,73.0,73.0,2611.0,24.3,13.7,34.2,23.6,330.0,782.0,1112.0,1476.0,2,2
208,113,*,1988,*,*,*,*,2012,23,55.0,55.0,2145.0,25.4,11.6,26.4,19.0,226.0,508.0,734.0,1432.0,3,2
208,113,*,1988,*,*,*,*,2013,24,18.0,18.0,618.0,17.9,11.5,35.9,23.3,64.0,188.0,252.0,330.0,4,3
208,113,*,1988,*,*,*,*,2014,25,77.0,77.0,2797.0,26.9,8.5,29.5,18.7,224.0,739.0,963.0,2010.0,5,2
208,113,*,1988,*,*,*,*,2015,26,75.0,75.0,2532.0,18.8,6.5,26.3,16.6,142.0,589.0,731.0,1228.0,6,3
208,113,*,1988,*,*,*,*,2016,27,77.0,77.0,2424.0,19.0,7.0,28.4,17.8,149.0,613.0,762.0,1234.0,7,2
208,113,*,1988,*,*,*,*,2017,28,60.0,60.0,1885.0,21.1,8.9,29.3,19.5,148.0,518.0,666.0,1142.0,8,2
206,106,*,1977,*,*,*,*,2010,26,46.0,43.0,1633.0,17.0,2.0,9.7,5.8,29.0,135.0,164.0,946.0,0,1
206,106,*,1977,*,*,*,*,2011,27,80.0,80.0,2603.0,21.4,1.2,10.0,5.6,28.0,230.0,258.0,1876.0,1,1
206,106,*,1977,*,*,*,*,2012,28,40.0,40.0,1264.0,16.5,1.2,8.6,4.9,13.0,93.0,106.0,682.0,2,3
206,106,*,1977,*,*,*,*,2013,29,77.0,0.0,2136.0,16.0,1.8,7.4,4.8,31.0,147.0,178.0,1077.0,3,2
206,106,*,1977,*,*,*,*,2014,30,68.0,68.0,2177.0,16.3,1.7,8.7,5.1,34.0,169.0,203.0,1298.0,4,2
206,106,*,1977,*,*,*,*,2015,31,39.0,36.0,1302.0,16.7,1.6,11.1,6.2,19.0,123.0,142.0,779.0,5,2
206,106,*,1977,*,*,*,*,2016,32,39.0,12.0,834.0,11.9,1.4,9.8,5.6,10.0,71.0,81.0,415.0,6,2
196,83,*,1990,*,*,*,*,2013,22,17.0,0.0,52.0,-4.5,0.0,9.1,4.5,0.0,4.0,4.0,15.0,0,1
206,129,*,1989,*,*,*,*,2011,21,58.0,1.0,635.0,8.4,13.9,13.4,13.7,80.0,72.0,152.0,154.0,0,1
206,129,*,1989,*,*,*,*,2012,22,57.0,21.0,1176.0,15.8,9.8,17.1,13.4,103.0,177.0,280.0,453.0,1,2
206,129,*,1989,*,*,*,*,2013,23,79.0,8.0,1721.0,10.3,6.8,15.5,11.1,107.0,239.0,346.0,721.0,2,1
206,129,*,1989,*,*,*,*,2014,24,53.0,1.0,578.0,12.5,10.5,15.3,12.8,53.0,75.0,128.0,249.0,3,2
206,129,*,1989,*,*,*,*,2015,25,79.0,0.0,1235.0,12.5,8.1,17.9,13.1,87.0,201.0,288.0,520.0,4,2
206,129,*,1989,*,*,*,*,2016,26,48.0,0.0,526.0,10.8,6.5,19.5,13.1,31.0,95.0,126.0,187.0,5,2
206,129,*,1989,*,*,*,*,2017,27,49.0,3.0,559.0,14.4,8.3,20.0,14.3,41.0,101.0,142.0,232.0,6,2
206,99,*,1996,*,*,*,*,2016,19,5.0,0.0,21.0,18.6,21.8,29.1,25.6,4.0,6.0,10.0,9.0,0,3
