height,weight,college,born,birth_city,birth_state,year_start,year_end,Year,Age,G,GS,MP,PER,ORB%,DRB%,TRB%,ORB,DRB,TRB,PTS,NBA_Years,SevereInjury
"(203, 215]","(107, 119]",*,"(1991, 1997]",*,*,*,*,"(2015, 2021]","(17, 23]",81.0,18.0,1606.0,12.4,4.8,12.9,9.6,43.0,208.0,250.0,494.0,"(-1, 5]",2
"(203, 215]","(107, 119]",*,"(1991, 1997]",*,*,*,*,"(2015, 2021]","(23, 29]",79.0,54.0,2128.0,15.0,2.9,13.6,1.7,37.0,211.0,252.0,561.0,"(-1, 5]",2
"(203, 215]","(107, 119]",*,"(1991, 1997]",*,*,*,*,"(2009, 2015]","(17, 23]",40.0,0.0,619.0,16.1,6.9,6.0,7.2,43.0,45.0,83.0,243.0,"(-1, 5]",1
"(203, 215]","(107, 119]",*,"(1991, 1997]",*,*,*,*,"(2015, 2021]","(17, 23]",45.0,4.0,1069.0,17.4,6.8,7.1,8.6,55.0,91.0,142.0,514.0,"(-1, 5]",1
"(203, 215]","(107, 119]",*,"(1991, 1997]",*,*,*,*,"(2015, 2021]","(17, 23]",68.0,58.0,2051.0,14.8,4.1,13.0,8.4,129.0,205.0,337.0,952.0,"(-1, 5]",1
"(203, 215]","(95, 107]",*,"(1979, 1985]",*,*,*,*,"(2009, 2015]","(23, 29]",81.0,72.0,2206.0,12.2,8.8,17.4,14.5,220.0,388.0,610.0,737.0,"(-1, 5]",1
"(203, 215]","(95, 107]",*,"(1979, 1985]",*,*,*,*,"(2009, 2015]","(23, 29]",79.0,19.0,1745.0,12.7,13.2,17.8,18.0,163.0,296.0,457.0,570.0,"(-1, 5]",2
"(203, 215]","(95, 107]",*,"(1979, 1985]",*,*,*,*,"(2009, 2015]","(23, 29]",63.0,1.0,1288.0,16.4,15.5,17.2,15.2,136.0,200.0,333.0,484.0,"(-1, 5]",2
"(203, 215]","(95, 107]",*,"(1979, 1985]",*,*,*,*,"(2009, 2015]","(23, 29]",67.0,12.0,1459.0,15.2,12.5,11.0,13.7,125.0,223.0,345.0,517.0,"(-1, 5]",2
"(203, 215]","(95, 107]",*,"(1979, 1985]",*,*,*,*,"(2009, 2015]","(23, 29]",81.0,5.0,2351.0,14.8,8.2,17.7,11.3,198.0,353.0,557.0,1071.0,"(-1, 5]",1
"(203, 215]","(95, 107]",*,"(1979, 1985]",*,*,*,*,"(2009, 2015]","(23, 29]",63.0,17.0,1692.0,16.3,10.5,14.0,13.0,162.0,234.0,395.0,646.0,"(-1, 5]",3
"(203, 215]","(95, 107]",*,"(1979, 1985]",*,*,*,*,"(2015, 2021]","(29, 35]",70.0,52.0,1938.0,15.2,13.0,16.6,13.2,207.0,298.0,504.0,628.0,"(5, 11]",3
"(203, 215]","(95, 107]",*,"(1979, 1985]",*,*,*,*,"(2015, 2021]","(29, 35]",24.0,24.0,489.0,13.2,6.5,15.9,12.1,38.0,62.0,100.0,210.0,"(5, 11]",2
"(203, 215]","(107, 119]",*,"(1985, 1991]",*,*,*,*,"(2009, 2015]","(17, 23]",24.0,16.0,389.0,14.1,18.8,15.9,12.6,56.0,69.0,127.0,105.0,"(-1, 5]",2
"(203, 215]","(107, 119]",*,"(1985, 1991]",*,*,*,*,"(2015, 2021]","(23, 29]",39.0,0.0,499.0,17.8,9.3,24.0,14.5,46.0,115.0,154.0,131.0,"(-1, 5]",1
"(203, 215]","(107, 119]",*,"(1985, 1991]",*,*,*,*,"(2015, 2021]","(23, 29]",64.0,13.0,1085.0,11.4,15.3,16.2,16.5,141.0,199.0,339.0,382.0,"(-1, 5]",2
"(179, 191]","(83, 95]",*,"(1991, 1997]",*,*,*,*,"(2015, 2021]","(17, 23]",60.0,14.0,983.0,10.9,0.0,15.1,12.3,25.0,128.0,150.0,335.0,"(-1, 5]",1
"(191, 203]","(95, 107]",*,"(1985, 1991]",*,*,*,*,"(2009, 2015]","(17, 23]",6.0,0.0,31.0,6.4,0.2,5.7,7.6,0.0,1.0,3.0,12.0,"(-1, 5]",1
"(203, 215]","(95, 107]",*,"(1979, 1985]",*,*,*,*,"(2009, 2015]","(23, 29]",48.0,53.0,1664.0,17.8,6.5,18.1,11.9,73.0,177.0,250.0,659.0,"(5, 11]",1
"(203, 215]","(95, 107]",*,"(1979, 1985]",*,*,*,*,"(2009, 2015]","(29, 35]",78.0,78.0,2562.0,14.0,0.9,13.5,7.0,81.0,256.0,328.0,1097.0,"(5, 11]",2
"(203, 215]","(95, 107]",*,"(1979, 1985]",*,*,*,*,"(2009, 2015]","(29, 35]",63.0,63.0,2080.0,11.7,5.2,12.8,12.2,67.0,208.0,279.0,794.0,"(5, 11]",2
"(203, 215]","(95, 107]",*,"(1979, 1985]",*,*,*,*,"(2009, 2015]","(29, 35]",81.0,83.0,2631.0,15.8,3.4,13.0,11.0,72.0,290.0,362.0,851.0,"(5, 11]",1
"(203, 215]","(95, 107]",*,"(1979, 1985]",*,*,*,*,"(2009, 2015]","(29, 35]",75.0,79.0,1949.0,4.1,2.5,0.0,8.9,37.0,200.0,237.0,454.0,"(5, 11]",2
"(203, 215]","(95, 107]",*,"(1979, 1985]",*,*,*,*,"(2009, 2015]","(29, 35]",10.0,3.0,197.0,15.4,4.4,15.3,10.3,6.0,23.0,31.0,77.0,"(11, 17]",3
"(203, 215]","(95, 107]",*,"(1979, 1985]",*,*,*,*,"(2015, 2021]","(29, 35]",80.0,43.0,1463.0,7.2,1.6,7.1,6.1,34.0,114.0,148.0,221.0,"(11, 17]",1
"(191, 203]","(83, 95]",*,"(1985, 1991]",*,*,*,*,"(2009, 2015]","(23, 29]",22.0,1.0,318.0,6.5,7.2,10.8,13.3,18.0,36.0,55.0,80.0,"(-1, 5]",1
"(191, 203]","(83, 95]",*,"(1985, 1991]",*,*,*,*,"(2009, 2015]","(23, 29]",6.0,0.0,28.0,6.3,22.0,17.3,22.1,7.0,0.0,10.0,4.0,"(-1, 5]",2
"(203, 215]","(107, 119]",*,"(1991, 1997]",*,*,*,*,"(2009, 2015]","(17, 23]",18.0,0.0,277.0,16.8,12.9,14.1,11.9,29.0,38.0,66.0,100.0,"(-1, 5]",1
"(203, 215]","(107, 119]",*,"(1991, 1997]",*,*,*,*,"(2009, 2015]","(17, 23]",75.0,75.0,2079.0,17.6,8.5,23.1,14.9,162.0,368.0,529.0,929.0,"(-1, 5]",2
"(203, 215]","(107, 119]",*,"(1991, 1997]",*,*,*,*,"(2009, 2015]","(17, 23]",32.0,26.0,889.0,18.3,9.4,15.5,16.4,79.0,140.0,218.0,386.0,"(-1, 5]",2
"(203, 215]","(107, 119]",*,"(1991, 1997]",*,*,*,*,"(2015, 2021]","(23, 29]",48.0,13.0,1044.0,12.1,6.9,15.6,8.1,61.0,147.0,209.0,431.0,"(-1, 5]",2
"(203, 215]","(107, 119]",*,"(1991, 1997]",*,*,*,*,"(2015, 2021]","(23, 29]",49.0,12.0,1267.0,14.7,7.9,21.4,12.1,65.0,237.0,303.0,582.0,"(-1, 5]",2
"(191, 203]","(83, 95]",*,"(1985, 1991]",*,*,*,*,"(2009, 2015]","(17, 23]",74.0,3.0,1242.0,13.5,4.1,13.1,4.6,35.0,108.0,144.0,465.0,"(-1, 5]",2
"(191, 203]","(83, 95]",*,"(1985, 1991]",*,*,*,*,"(2009, 2015]","(17, 23]",79.0,61.0,2156.0,11.9,3.4,13.0,8.5,42.0,210.0,252.0,880.0,"(-1, 5]",1
"(191, 203]","(83, 95]",*,"(1985, 1991]",*,*,*,*,"(2009, 2015]","(17, 23]",81.0,60.0,2094.0,12.4,0.0,11.2,5.8,30.0,196.0,228.0,808.0,"(-1, 5]",2
"(191, 203]","(83, 95]",*,"(1985, 1991]",*,*,*,*,"(2015, 2021]","(23, 29]",67.0,1.0,1749.0,13.8,0.7,9.8,6.4,15.0,166.0,185.0,723.0,"(-1, 5]",2
"(191, 203]","(83, 95]",*,"(1985, 1991]",*,*,*,*,"(2015, 2021]","(23, 29]",53.0,4.0,1203.0,10.9,0.4,9.9,6.4,12.0,122.0,140.0,562.0,"(-1, 5]",2
"(191, 203]","(95, 107]",*,"(1985, 1991]",*,*,*,*,"(2009, 2015]","(17, 23]",77.0,14.0,1763.0,10.5,2.3,21.4,12.3,46.0,304.0,348.0,653.0,"(-1, 5]",1
"(191, 203]","(95, 107]",*,"(1985, 1991]",*,*,*,*,"(2009, 2015]","(17, 23]",10.0,0.0,78.0,5.1,2.4,19.5,9.1,0.0,14.0,14.0,37.0,"(-1, 5]",2
"(191, 203]","(95, 107]",*,"(1985, 1991]",*,*,*,*,"(2009, 2015]","(23, 29]",14.0,0.0,177.0,6.3,1.2,17.7,9.3,1.0,25.0,27.0,53.0,"(-1, 5]",2
"(191, 203]","(95, 107]",*,"(1985, 1991]",*,*,*,*,"(2009, 2015]","(23, 29]",23.0,0.0,317.0,8.2,0.6,14.3,8.2,9.0,44.0,44.0,107.0,"(-1, 5]",1
"(179, 191]","(83, 95]",*,"(1991, 1997]",*,*,*,*,"(2015, 2021]","(17, 23]",40.0,0.0,314.0,1.4,8.0,12.6,8.9,19.0,38.0,64.0,72.0,"(-1, 5]",1
"(179, 191]","(83, 95]",*,"(1991, 1997]",*,*,*,*,"(2015, 2021]","(17, 23]",77.0,1.0,1264.0,5.4,2.3,18.5,9.6,41.0,187.0,225.0,412.0,"(-1, 5]",1
"(191, 203]","(95, 107]",*,"(1979, 1985]",*,*,*,*,"(2009, 2015]","(23, 29]",84.0,81.0,2347.0,4.2,2.7,13.5,8.3,76.0,310.0,391.0,487.0,"(-1, 5]",1
"(191, 203]","(95, 107]",*,"(1979, 1985]",*,*,*,*,"(2009, 2015]","(23, 29]",81.0,78.0,2048.0,6.8,1.1,13.0,9.2,59.0,280.0,340.0,403.0,"(-1, 5]",1
"(191, 203]","(95, 107]",*,"(1979, 1985]",*,*,*,*,"(2009, 2015]","(23, 29]",42.0,43.0,914.0,5.4,3.2,16.2,9.7,20.0,106.0,129.0,197.0,"(-1, 5]",2
"(191, 203]","(95, 107]",*,"(1979, 1985]",*,*,*,*,"(2009, 2015]","(23, 29]",77.0,82.0,2231.0,17.0,0.3,11.1,6.2,60.0,259.0,317.0,613.0,"(5, 11]",2
"(191, 203]","(95, 107]",*,"(1979, 1985]",*,*,*,*,"(2009, 2015]","(23, 29]",58.0,62.0,1587.0,6.7,6.1,11.9,5.2,55.0,170.0,219.0,385.0,"(5, 11]",1
"(191, 203]","(95, 107]",*,"(1979, 1985]",*,*,*,*,"(2009, 2015]","(29, 35]",51.0,6.0,971.0,13.7,9.5,18.8,12.1,56.0,176.0,218.0,277.0,"(5, 11]",3
"(191, 203]","(95, 107]",*,"(1979, 1985]",*,*,*,*,"(2015, 2021]","(29, 35]",76.0,11.0,1755.0,12.3,2.7,11.6,2.1,53.0,286.0,333.0,479.0,"(5, 11]",2
"(191, 203]","(95, 107]",*,"(1979, 1985]",*,*,*,*,"(2015, 2021]","(29, 35]",63.0,43.0,1599.0,13.8,1.2,13.2,9.1,55.0,215.0,270.0,444.0,"(5, 11]",2
"(191, 203]","(95, 107]",*,"(1985, 1991]",*,*,*,*,"(2009, 2015]","(17, 23]",65.0,51.0,2146.0,12.4,6.3,11.9,6.6,130.0,221.0,351.0,928.0,"(-1, 5]",1
"(191, 203]","(95, 107]",*,"(1985, 1991]",*,*,*,*,"(2009, 2015]","(17, 23]",83.0,0.0,2132.0,21.3,7.2,15.6,9.5,153.0,285.0,432.0,1044.0,"(-1, 5]",1
"(191, 203]","(95, 107]",*,"(1985, 1991]",*,*,*,*,"(2009, 2015]","(17, 23]",63.0,6.0,1748.0,24.5,8.2,8.7,9.9,143.0,185.0,325.0,811.0,"(-1, 5]",2
"(191, 203]","(95, 107]",*,"(1985, 1991]",*,*,*,*,"(2009, 2015]","(23, 29]",75.0,77.0,2632.0,8.8,8.4,22.5,7.8,181.0,387.0,572.0,1126.0,"(-1, 5]",2
"(191, 203]","(95, 107]",*,"(1985, 1991]",*,*,*,*,"(2009, 2015]","(23, 29]",80.0,83.0,2719.0,17.0,6.2,12.0,9.3,164.0,306.0,475.0,1419.0,"(5, 11]",1
"(191, 203]","(95, 107]",*,"(1985, 1991]",*,*,*,*,"(2009, 2015]","(23, 29]",81.0,68.0,2433.0,15.2,0.1,14.6,8.2,124.0,282.0,416.0,1074.0,"(5, 11]",1
"(191, 203]","(95, 107]",*,"(1985, 1991]",*,*,*,*,"(2015, 2021]","(23, 29]",69.0,69.0,2407.0,16.8,7.9,22.6,15.2,175.0,486.0,661.0,1102.0,"(5, 11]",1
"(191, 203]","(95, 107]",*,"(1985, 1991]",*,*,*,*,"(2015, 2021]","(23, 29]",75.0,71.0,2239.0,18.9,2.1,15.3,10.7,130.0,320.0,448.0,814.0,"(5, 11]",1
"(191, 203]","(83, 95]",*,"(1991, 1997]",*,*,*,*,"(2015, 2021]","(17, 23]",3.0,0.0,6.0,38.4,6.2,17.4,10.3,0.0,4.0,3.0,7.0,"(-1, 5]",1
"(203, 215]","(95, 107]",*,"(1985, 1991]",*,*,*,*,"(2009, 2015]","(17, 23]",67.0,0.0,1052.0,12.1,14.0,25.0,14.0,123.0,194.0,317.0,331.0,"(-1, 5]",1
"(203, 215]","(95, 107]",*,"(1985, 1991]",*,*,*,*,"(2009, 2015]","(17, 23]",69.0,1.0,874.0,14.0,14.8,26.0,17.6,101.0,206.0,307.0,339.0,"(-1, 5]",2
"(203, 215]","(95, 107]",*,"(1985, 1991]",*,*,*,*,"(2009, 2015]","(17, 23]",23.0,0.0,406.0,16.6,25.5,29.0,22.7,61.0,107.0,171.0,193.0,"(-1, 5]",2
"(203, 215]","(95, 107]",*,"(1985, 1991]",*,*,*,*,"(2015, 2021]","(23, 29]",69.0,0.0,918.0,14.6,15.9,23.4,22.6,138.0,224.0,360.0,306.0,"(-1, 5]",1
"(203, 215]","(95, 107]",*,"(1985, 1991]",*,*,*,*,"(2015, 2021]","(23, 29]",47.0,0.0,555.0,17.9,18.8,29.7,16.8,83.0,141.0,223.0,240.0,"(-1, 5]",1
"(215, 227]","(95, 107]",*,"(1991, 1997]",*,*,*,*,"(2015, 2021]","(17, 23]",57.0,33.0,563.0,17.9,9.8,15.9,13.1,41.0,68.0,114.0,223.0,"(-1, 5]",1
"(203, 215]","(107, 119]",*,"(1979, 1985]",*,*,*,*,"(2009, 2015]","(23, 29]",65.0,0.0,733.0,16.9,13.1,21.1,10.6,74.0,129.0,203.0,278.0,"(-1, 5]",2
"(203, 215]","(107, 119]",*,"(1979, 1985]",*,*,*,*,"(2009, 2015]","(23, 29]",58.0,0.0,1121.0,23.3,10.0,24.3,16.2,93.0,215.0,305.0,550.0,"(-1, 5]",2
"(203, 215]","(107, 119]",*,"(1979, 1985]",*,*,*,*,"(2009, 2015]","(23, 29]",81.0,57.0,1995.0,17.7,7.3,22.1,13.8,145.0,370.0,509.0,845.0,"(-1, 5]",1
"(203, 215]","(107, 119]",*,"(1979, 1985]",*,*,*,*,"(2009, 2015]","(23, 29]",55.0,46.0,1260.0,12.0,10.6,21.6,14.8,124.0,242.0,364.0,480.0,"(-1, 5]",2
"(203, 215]","(107, 119]",*,"(1979, 1985]",*,*,*,*,"(2009, 2015]","(29, 35]",53.0,33.0,1032.0,12.7,9.8,16.6,17.3,92.0,162.0,249.0,428.0,"(-1, 5]",2
"(203, 215]","(107, 119]",*,"(1979, 1985]",*,*,*,*,"(2015, 2021]","(29, 35]",38.0,2.0,578.0,13.4,5.7,14.2,10.1,42.0,75.0,119.0,200.0,"(-1, 5]",3
"(203, 215]","(107, 119]",*,"(1979, 1985]",*,*,*,*,"(2015, 2021]","(29, 35]",9.0,0.0,81.0,12.3,11.6,21.4,16.1,9.0,14.0,20.0,35.0,"(5, 11]",2
"(215, 227]","(107, 119]",*,"(1985, 1991]",*,*,*,*,"(2015, 2021]","(23, 29]",15.0,0.0,85.0,4.3,6.6,14.0,1.8,8.0,9.0,13.0,22.0,"(-1, 5]",1
"(179, 191]","(71, 83]",*,"(1985, 1991]",*,*,*,*,"(2009, 2015]","(23, 29]",13.0,7.0,240.0,9.8,2.9,12.2,8.1,6.0,18.0,28.0,62.0,"(-1, 5]",1
"(179, 191]","(71, 83]",*,"(1985, 1991]",*,*,*,*,"(2015, 2021]","(23, 29]",49.0,3.0,737.0,13.7,4.5,13.5,7.6,27.0,85.0,111.0,261.0,"(-1, 5]",1
"(179, 191]","(71, 83]",*,"(1985, 1991]",*,*,*,*,"(2015, 2021]","(23, 29]",64.0,32.0,1531.0,10.8,0.1,9.1,5.6,25.0,138.0,180.0,465.0,"(-1, 5]",2
"(203, 215]","(107, 119]",*,"(1985, 1991]",*,*,*,*,"(2009, 2015]","(23, 29]",7.0,0.0,13.0,-6.7,0.8,7.6,4.0,0.0,4.0,0.0,2.0,"(-1, 5]",2
"(191, 203]","(83, 95]",*,"(1991, 1997]",*,*,*,*,"(2015, 2021]","(17, 23]",16.0,5.0,78.0,10.6,5.8,17.4,11.1,3.0,10.0,15.0,30.0,"(-1, 5]",2
"(203, 215]","(95, 107]",*,"(1973, 1979]",*,*,*,*,"(2009, 2015]","(29, 35]",19.0,6.0,284.0,14.6,5.2,11.8,5.9,19.0,28.0,40.0,131.0,"(11, 17]",1
"(215, 227]","(119, 131]",*,"(1985, 1991]",*,*,*,*,"(2009, 2015]","(23, 29]",33.0,15.0,458.0,11.0,8.5,14.6,15.1,39.0,63.0,104.0,132.0,"(-1, 5]",2
"(215, 227]","(119, 131]",*,"(1985, 1991]",*,*,*,*,"(2009, 2015]","(23, 29]",46.0,34.0,689.0,17.6,9.8,21.0,14.0,52.0,124.0,180.0,238.0,"(-1, 5]",2
"(215, 227]","(119, 131]",*,"(1985, 1991]",*,*,*,*,"(2009, 2015]","(23, 29]",42.0,5.0,369.0,11.1,12.1,12.8,10.9,51.0,58.0,107.0,107.0,"(-1, 5]",2
"(215, 227]","(119, 131]",*,"(1985, 1991]",*,*,*,*,"(2009, 2015]","(23, 29]",85.0,30.0,1772.0,18.7,10.3,21.7,23.5,168.0,356.0,527.0,771.0,"(-1, 5]",1
"(215, 227]","(119, 131]",*,"(1985, 1991]",*,*,*,*,"(2009, 2015]","(23, 29]",44.0,44.0,1152.0,23.8,8.2,17.1,19.7,112.0,207.0,321.0,485.0,"(-1, 5]",2
"(215, 227]","(119, 131]",*,"(1985, 1991]",*,*,*,*,"(2015, 2021]","(23, 29]",75.0,50.0,1326.0,19.1,12.1,20.8,14.5,109.0,230.0,335.0,474.0,"(-1, 5]",2
"(215, 227]","(119, 131]",*,"(1985, 1991]",*,*,*,*,"(2015, 2021]","(29, 35]",53.0,48.0,1104.0,13.4,10.8,18.3,13.3,103.0,161.0,266.0,402.0,"(5, 11]",2
"(191, 203]","(83, 95]",*,"(1991, 1997]",*,*,*,*,"(2015, 2021]","(17, 23]",68.0,19.0,1187.0,8.7,6.2,14.2,6.4,24.0,120.0,149.0,446.0,"(-1, 5]",1
"(191, 203]","(83, 95]",*,"(1985, 1991]",*,*,*,*,"(2015, 2021]","(23, 29]",55.0,2.0,718.0,5.0,2.1,8.7,5.6,26.0,60.0,83.0,152.0,"(-1, 5]",2
"(179, 191]","(83, 95]",*,"(1985, 1991]",*,*,*,*,"(2009, 2015]","(17, 23]",56.0,12.0,1088.0,14.5,4.9,3.5,10.3,43.0,67.0,115.0,481.0,"(-1, 5]",1
"(179, 191]","(83, 95]",*,"(1985, 1991]",*,*,*,*,"(2009, 2015]","(23, 29]",82.0,9.0,1970.0,15.9,8.5,9.8,7.9,65.0,179.0,245.0,858.0,"(-1, 5]",2
"(179, 191]","(83, 95]",*,"(1985, 1991]",*,*,*,*,"(2009, 2015]","(23, 29]",38.0,8.0,656.0,5.2,5.0,11.2,7.7,15.0,56.0,71.0,235.0,"(-1, 5]",2
"(179, 191]","(83, 95]",*,"(1985, 1991]",*,*,*,*,"(2009, 2015]","(23, 29]",49.0,0.0,908.0,12.6,7.9,7.3,5.8,23.0,70.0,85.0,403.0,"(-1, 5]",2
"(179, 191]","(83, 95]",*,"(1985, 1991]",*,*,*,*,"(2009, 2015]","(23, 29]",17.0,0.0,263.0,8.1,1.3,9.6,5.1,0.0,22.0,29.0,87.0,"(-1, 5]",2
"(179, 191]","(83, 95]",*,"(1985, 1991]",*,*,*,*,"(2009, 2015]","(23, 29]",12.0,0.0,174.0,11.9,0.0,13.1,9.0,7.0,24.0,21.0,50.0,"(-1, 5]",1
"(179, 191]","(83, 95]",*,"(1985, 1991]",*,*,*,*,"(2015, 2021]","(23, 29]",60.0,20.0,1261.0,13.2,2.1,10.4,6.0,25.0,118.0,139.0,531.0,"(5, 11]",1
"(179, 191]","(83, 95]",*,"(1985, 1991]",*,*,*,*,"(2015, 2021]","(29, 35]",25.0,9.0,386.0,7.8,5.3,12.0,8.4,10.0,45.0,64.0,117.0,"(5, 11]",1
"(191, 203]","(95, 107]",*,"(1979, 1985]",*,*,*,*,"(2009, 2015]","(23, 29]",54.0,2.0,886.0,7.4,11.4,14.7,16.3,50.0,95.0,145.0,331.0,"(-1, 5]",1
"(191, 203]","(95, 107]",*,"(1979, 1985]",*,*,*,*,"(2009, 2015]","(23, 29]",72.0,35.0,1488.0,15.4,6.5,8.3,7.8,70.0,126.0,193.0,642.0,"(5, 11]",2
"(191, 203]","(95, 107]",*,"(1979, 1985]",*,*,*,*,"(2009, 2015]","(29, 35]",59.0,56.0,1520.0,17.7,5.2,3.4,10.3,98.0,137.0,228.0,565.0,"(5, 11]",2
"(191, 203]","(95, 107]",*,"(1979, 1985]",*,*,*,*,"(2009, 2015]","(29, 35]",80.0,78.0,2106.0,11.9,9.0,17.3,10.3,121.0,243.0,364.0,706.0,"(5, 11]",2
"(191, 203]","(95, 107]",*,"(1979, 1985]",*,*,*,*,"(2009, 2015]","(29, 35]",54.0,31.0,1274.0,15.1,9.0,11.8,8.9,79.0,131.0,208.0,495.0,"(5, 11]",3
"(191, 203]","(95, 107]",*,"(1979, 1985]",*,*,*,*,"(2009, 2015]","(29, 35]",63.0,43.0,1648.0,20.5,9.6,8.0,8.7,101.0,178.0,283.0,540.0,"(5, 11]",2
"(191, 203]","(95, 107]",*,"(1979, 1985]",*,*,*,*,"(2015, 2021]","(29, 35]",57.0,56.0,1620.0,16.3,4.2,11.9,12.1,105.0,196.0,294.0,533.0,"(5, 11]",2
"(191, 203]","(95, 107]",*,"(1979, 1985]",*,*,*,*,"(2015, 2021]","(29, 35]",73.0,65.0,1912.0,11.2,7.5,13.5,7.0,167.0,230.0,393.0,646.0,"(11, 17]",3
"(179, 191]","(71, 83]",*,"(1979, 1985]",*,*,*,*,"(2009, 2015]","(23, 29]",57.0,48.0,1728.0,14.6,1.4,9.6,3.3,14.0,129.0,135.0,894.0,"(5, 11]",1
"(179, 191]","(71, 83]",*,"(1979, 1985]",*,*,*,*,"(2009, 2015]","(23, 29]",75.0,76.0,2524.0,19.6,1.0,10.7,9.2,32.0,208.0,243.0,1367.0,"(5, 11]",2
"(179, 191]","(71, 83]",*,"(1979, 1985]",*,*,*,*,"(2009, 2015]","(23, 29]",59.0,60.0,1924.0,21.2,1.8,7.0,4.8,21.0,149.0,173.0,1095.0,"(5, 11]",2
"(179, 191]","(71, 83]",*,"(1979, 1985]",*,*,*,*,"(2009, 2015]","(29, 35]",68.0,68.0,2173.0,25.1,4.1,7.9,4.9,17.0,180.0,196.0,1350.0,"(5, 11]",2
"(179, 191]","(71, 83]",*,"(1979, 1985]",*,*,*,*,"(2009, 2015]","(29, 35]",73.0,67.0,2002.0,17.9,0.0,7.4,4.6,18.0,138.0,154.0,1137.0,"(11, 17]",2
"(179, 191]","(71, 83]",*,"(1979, 1985]",*,*,*,*,"(2009, 2015]","(29, 35]",69.0,70.0,1953.0,18.0,1.0,9.1,2.0,18.0,115.0,128.0,975.0,"(11, 17]",2
"(179, 191]","(71, 83]",*,"(1979, 1985]",*,*,*,*,"(2015, 2021]","(29, 35]",72.0,72.0,1982.0,18.0,4.2,6.9,5.6,15.0,158.0,178.0,856.0,"(11, 17]",2
"(179, 191]","(71, 83]",*,"(1979, 1985]",*,*,*,*,"(2015, 2021]","(29, 35]",64.0,65.0,1588.0,14.2,0.3,7.3,3.6,8.0,103.0,110.0,635.0,"(11, 17]",3
"(191, 203]","(83, 95]",*,"(1985, 1991]",*,*,*,*,"(2009, 2015]","(17, 23]",78.0,11.0,1232.0,7.0,0.0,7.0,5.7,20.0,103.0,123.0,348.0,"(-1, 5]",1
"(191, 203]","(83, 95]",*,"(1985, 1991]",*,*,*,*,"(2009, 2015]","(17, 23]",71.0,19.0,1414.0,12.4,3.6,6.5,4.5,31.0,148.0,166.0,438.0,"(-1, 5]",1
"(191, 203]","(83, 95]",*,"(1985, 1991]",*,*,*,*,"(2015, 2021]","(23, 29]",64.0,32.0,1304.0,14.5,1.4,6.7,8.0,19.0,186.0,195.0,340.0,"(-1, 5]",1
"(191, 203]","(83, 95]",*,"(1985, 1991]",*,*,*,*,"(2015, 2021]","(23, 29]",83.0,81.0,2337.0,10.5,0.0,10.3,8.7,16.0,228.0,248.0,689.0,"(-1, 5]",2
"(191, 203]","(83, 95]",*,"(1991, 1997]",*,*,*,*,"(2009, 2015]","(17, 23]",38.0,2.0,271.0,11.4,6.5,2.6,7.5,11.0,18.0,27.0,89.0,"(-1, 5]",1
"(191, 203]","(83, 95]",*,"(1991, 1997]",*,*,*,*,"(2009, 2015]","(17, 23]",71.0,16.0,1768.0,13.3,0.4,10.0,5.9,69.0,160.0,221.0,940.0,"(-1, 5]",1
"(191, 203]","(83, 95]",*,"(1991, 1997]",*,*,*,*,"(2009, 2015]","(17, 23]",31.0,17.0,894.0,12.1,3.9,6.9,6.2,22.0,63.0,86.0,511.0,"(-1, 5]",1
"(191, 203]","(83, 95]",*,"(1991, 1997]",*,*,*,*,"(2015, 2021]","(17, 23]",12.0,3.0,146.0,0.1,0.0,15.3,8.6,8.0,17.0,23.0,68.0,"(-1, 5]",1
"(203, 215]","(95, 107]",*,"(1985, 1991]",*,*,*,*,"(2009, 2015]","(17, 23]",18.0,0.0,93.0,9.8,10.6,18.9,11.8,8.0,16.0,24.0,32.0,"(-1, 5]",1
"(203, 215]","(95, 107]",*,"(1985, 1991]",*,*,*,*,"(2009, 2015]","(17, 23]",7.0,1.0,16.0,8.8,0.0,9.6,8.8,0.0,0.0,3.0,3.0,"(-1, 5]",2
"(191, 203]","(83, 95]",*,"(1985, 1991]",*,*,*,*,"(2009, 2015]","(23, 29]",52.0,0.0,372.0,12.1,3.3,9.2,10.2,14.0,31.0,46.0,137.0,"(-1, 5]",1
"(191, 203]","(83, 95]",*,"(1985, 1991]",*,*,*,*,"(2009, 2015]","(23, 29]",6.0,5.0,15.0,1.2,6.3,0.0,8.3,4.0,0.0,0.0,7.0,"(-1, 5]",1
"(191, 203]","(83, 95]",*,"(1973, 1979]",*,*,*,*,"(2009, 2015]","(29, 35]",29.0,21.0,673.0,10.4,4.4,13.8,6.5,24.0,73.0,91.0,242.0,"(11, 17]",1
"(191, 203]","(83, 95]",*,"(1973, 1979]",*,*,*,*,"(2009, 2015]","(29, 35]",71.0,38.0,1682.0,11.0,1.8,15.5,12.1,47.0,203.0,253.0,563.0,"(11, 17]",2
"(191, 203]","(83, 95]",*,"(1973, 1979]",*,*,*,*,"(2009, 2015]","(29, 35]",52.0,0.0,838.0,13.3,9.1,16.1,13.6,23.0,132.0,154.0,272.0,"(11, 17]",2
"(179, 191]","(71, 83]",*,"(1979, 1985]",*,*,*,*,"(2009, 2015]","(23, 29]",16.0,4.0,50.0,5.4,1.5,13.6,1.5,0.0,11.0,4.0,1.0,"(-1, 5]",1
