height,weight,college,born,birth_city,birth_state,year_start,year_end,Year,Age,G,GS,MP,PER,ORB%,DRB%,TRB%,ORB,DRB,TRB,PTS,NBA_Years,SevereInjury
211,91,*,1981,*,*,*,*,2010,29,28.0,3.0,292.0,12.7,6.7,17.0,4.6,16.0,34.0,51.0,113.0,10,1
188,83,*,1987,*,*,*,*,2017,29,19.0,1.0,231.0,6.1,0.7,12.9,1.7,0.0,21.0,21.0,107.0,0,1
183,83,*,1989,*,*,*,*,2010,20,86.0,85.0,2337.0,9.1,4.8,8.1,1.9,24.0,164.0,190.0,1093.0,0,1
183,83,*,1989,*,*,*,*,2011,21,56.0,7.0,984.0,7.1,0.0,5.1,0.0,15.0,70.0,79.0,282.0,1,1
183,83,*,1989,*,*,*,*,2012,22,25.0,3.0,416.0,9.6,2.2,15.0,5.4,11.0,31.0,38.0,133.0,2,1
196,94,*,1994,*,*,*,*,2015,20,31.0,4.0,248.0,10.8,13.1,5.4,7.1,8.0,18.0,33.0,96.0,0,2
196,94,*,1994,*,*,*,*,2016,21,1.0,5.0,12.0,16.7,0.0,16.3,6.0,2.0,0.0,9.0,8.0,1,3
196,87,*,1992,*,*,*,*,2015,22,58.0,38.0,1475.0,16.1,0.0,11.2,2.6,57.0,138.0,189.0,704.0,0,2
196,87,*,1992,*,*,*,*,2016,23,79.0,77.0,2553.0,11.4,2.8,8.5,5.4,93.0,219.0,313.0,1224.0,1,2
196,87,*,1992,*,*,*,*,2017,24,80.0,19.0,2400.0,13.1,0.6,0.0,4.6,48.0,197.0,247.0,1206.0,2,1
196,95,*,1986,*,*,*,*,2011,22,42.0,23.0,1026.0,11.1,3.5,9.1,8.1,32.0,74.0,117.0,490.0,0,1
196,95,*,1986,*,*,*,*,2012,23,62.0,33.0,1754.0,13.4,8.7,6.4,5.4,42.0,125.0,168.0,934.0,1,2
196,95,*,1986,*,*,*,*,2013,24,41.0,12.0,1120.0,16.6,0.0,13.1,7.0,31.0,97.0,135.0,570.0,2,2
196,95,*,1986,*,*,*,*,2014,25,81.0,40.0,1858.0,14.2,1.5,13.0,0.3,33.0,155.0,186.0,889.0,3,1
196,95,*,1986,*,*,*,*,2017,28,20.0,0.0,439.0,16.1,1.0,8.8,4.8,3.0,29.0,33.0,270.0,6,1
188,81,*,1986,*,*,*,*,2010,23,86.0,0.0,1469.0,11.0,1.1,7.9,0.0,18.0,117.0,130.0,588.0,3,1
188,81,*,1986,*,*,*,*,2011,24,72.0,24.0,1797.0,14.3,0.0,11.2,5.7,25.0,150.0,173.0,699.0,4,1
188,81,*,1986,*,*,*,*,2012,25,39.0,6.0,830.0,21.3,2.5,8.3,0.0,8.0,52.0,60.0,413.0,5,1
188,81,*,1986,*,*,*,*,2014,27,43.0,2.0,914.0,19.3,4.8,3.9,12.6,16.0,86.0,103.0,427.0,7,3
188,81,*,1986,*,*,*,*,2015,28,36.0,0.0,529.0,8.6,0.0,2.2,6.8,9.0,37.0,41.0,166.0,8,1
188,81,*,1986,*,*,*,*,2016,29,9.0,10.0,291.0,13.4,1.9,6.5,5.5,4.0,21.0,25.0,107.0,9,1
188,81,*,1986,*,*,*,*,2017,30,2.0,0.0,38.0,17.2,4.2,8.3,5.1,4.0,1.0,4.0,9.0,10,1
208,106,*,1987,*,*,*,*,2010,22,46.0,2.0,624.0,14.4,12.6,18.4,18.9,68.0,98.0,167.0,248.0,0,1
208,106,*,1987,*,*,*,*,2011,23,69.0,2.0,1126.0,15.7,9.8,18.2,15.2,129.0,176.0,307.0,404.0,1,2
208,106,*,1987,*,*,*,*,2012,24,4.0,2.0,82.0,34.0,18.9,23.4,21.6,13.0,16.0,33.0,26.0,2,2
208,106,*,1987,*,*,*,*,2013,25,31.0,2.0,455.0,21.1,20.2,23.8,26.9,83.0,86.0,161.0,188.0,3,2
208,106,*,1987,*,*,*,*,2014,26,71.0,32.0,1501.0,15.9,13.7,24.7,20.3,195.0,343.0,531.0,694.0,4,2
208,106,*,1987,*,*,*,*,2015,27,69.0,58.0,1875.0,15.7,11.7,21.0,18.3,174.0,382.0,560.0,846.0,5,2
208,106,*,1987,*,*,*,*,2016,28,75.0,14.0,1512.0,17.9,11.4,27.0,18.0,157.0,293.0,449.0,644.0,6,2
208,106,*,1987,*,*,*,*,2017,29,4.0,0.0,47.0,2.8,18.5,17.4,14.2,9.0,3.0,8.0,17.0,7,1
198,83,*,1991,*,*,*,*,2016,24,21.0,7.0,192.0,20.7,1.7,5.7,4.2,1.0,17.0,21.0,99.0,0,1
198,83,*,1991,*,*,*,*,2017,25,36.0,4.0,385.0,3.8,1.4,8.8,7.4,5.0,34.0,39.0,161.0,1,1
203,106,*,1994,*,*,*,*,2016,21,15.0,4.0,61.0,15.5,5.5,9.9,16.3,9.0,4.0,13.0,17.0,0,2
203,106,*,1994,*,*,*,*,2017,22,26.0,2.0,137.0,11.0,5.5,14.4,13.5,18.0,19.0,37.0,37.0,1,2
190,86,*,1988,*,*,*,*,2014,25,15.0,3.0,247.0,6.4,1.4,6.8,4.9,6.0,22.0,25.0,61.0,0,1
190,86,*,1988,*,*,*,*,2015,26,20.0,0.0,176.0,3.5,5.7,16.5,7.1,3.0,21.0,24.0,51.0,1,1
190,86,*,1988,*,*,*,*,2016,27,10.0,0.0,65.0,16.6,1.0,12.3,6.7,5.0,7.0,11.0,28.0,2,1
190,90,*,1981,*,*,*,*,2010,28,68.0,37.0,1819.0,16.6,0.3,6.1,5.9,23.0,118.0,141.0,701.0,4,1
190,90,*,1981,*,*,*,*,2011,29,67.0,55.0,2092.0,16.5,0.0,8.8,3.4,29.0,172.0,204.0,666.0,5,2
190,90,*,1981,*,*,*,*,2012,30,52.0,56.0,1797.0,15.1,1.4,7.5,3.9,19.0,145.0,158.0,556.0,6,3
190,90,*,1981,*,*,*,*,2013,31,20.0,28.0,883.0,19.0,0.0,9.6,3.8,7.0,63.0,71.0,326.0,7,2
190,90,*,1981,*,*,*,*,2014,32,77.0,83.0,2467.0,12.0,0.0,7.5,4.4,41.0,164.0,190.0,924.0,8,2
190,90,*,1981,*,*,*,*,2015,33,40.0,38.0,1271.0,23.8,0.0,14.5,3.5,20.0,108.0,124.0,385.0,9,3
190,90,*,1981,*,*,*,*,2016,34,73.0,73.0,2028.0,12.6,0.0,12.8,6.1,23.0,207.0,229.0,547.0,10,3
190,90,*,1981,*,*,*,*,2017,35,27.0,10.0,292.0,7.9,3.9,12.5,6.0,8.0,39.0,41.0,82.0,11,2
180,83,*,1986,*,*,*,*,2013,26,2.0,7.0,10.0,20.1,2.4,14.1,6.3,0.0,0.0,1.0,4.0,0,1
208,107,*,1984,*,*,*,*,2010,25,63.0,27.0,1049.0,3.4,12.2,18.0,15.6,126.0,194.0,315.0,252.0,3,1
203,95,*,1983,*,*,*,*,2011,27,50.0,6.0,895.0,12.3,9.9,11.0,10.7,68.0,85.0,152.0,267.0,6,1
203,95,*,1983,*,*,*,*,2012,28,35.0,0.0,490.0,12.9,7.9,13.1,4.9,31.0,66.0,96.0,102.0,7,1
203,95,*,1983,*,*,*,*,2013,29,14.0,0.0,99.0,2.1,5.1,10.2,1.6,9.0,10.0,15.0,10.0,8,1
203,95,*,1983,*,*,*,*,2014,30,1.0,3.0,20.0,3.8,2.4,15.5,7.6,0.0,5.0,2.0,0.0,9,1
208,124,*,1989,*,*,*,*,2012,22,38.0,1.0,541.0,13.4,7.6,18.3,17.3,47.0,91.0,144.0,164.0,0,1
208,124,*,1989,*,*,*,*,2013,23,1.0,0.0,30.0,2.1,12.0,15.1,13.7,1.0,3.0,7.0,13.0,1,1
208,124,*,1989,*,*,*,*,2014,24,33.0,0.0,316.0,13.2,10.8,14.6,12.9,31.0,44.0,75.0,93.0,2,2
201,95,*,1980,*,*,*,*,2010,29,38.0,12.0,918.0,16.0,7.3,9.6,3.9,29.0,94.0,125.0,446.0,6,1
201,95,*,1980,*,*,*,*,2011,30,21.0,10.0,410.0,8.1,5.2,16.1,9.9,18.0,58.0,74.0,155.0,7,2
201,95,*,1980,*,*,*,*,2012,31,45.0,13.0,993.0,12.1,5.5,13.3,10.0,39.0,120.0,156.0,374.0,8,2
201,95,*,1980,*,*,*,*,2013,32,11.0,3.0,207.0,10.6,1.3,14.9,10.2,10.0,29.0,39.0,75.0,9,2
201,104,*,1991,*,*,*,*,2016,24,6.0,1.0,56.0,4.8,2.9,16.0,11.8,0.0,4.0,10.0,16.0,0,1
201,104,*,1991,*,*,*,*,2017,25,2.0,0.0,30.0,24.3,15.4,17.2,18.3,7.0,2.0,10.0,9.0,1,1
208,108,*,1987,*,*,*,*,2010,22,44.0,3.0,524.0,15.7,5.7,17.0,12.5,42.0,84.0,130.0,181.0,2,1
208,108,*,1987,*,*,*,*,2011,23,71.0,49.0,1599.0,15.2,6.8,24.6,12.9,111.0,274.0,384.0,533.0,3,1
208,108,*,1987,*,*,*,*,2012,24,49.0,5.0,723.0,8.9,10.4,16.5,16.7,59.0,110.0,171.0,133.0,4,1
208,108,*,1987,*,*,*,*,2013,25,66.0,22.0,1488.0,14.2,7.7,15.6,13.5,93.0,232.0,323.0,403.0,5,1
208,108,*,1987,*,*,*,*,2014,26,76.0,76.0,2359.0,14.6,3.6,18.0,10.2,85.0,292.0,373.0,662.0,6,1
208,108,*,1987,*,*,*,*,2015,27,20.0,4.0,299.0,5.9,6.2,12.1,2.0,7.0,39.0,49.0,68.0,7,3
208,108,*,1987,*,*,*,*,2016,28,41.0,1.0,598.0,9.1,2.7,16.2,7.1,25.0,84.0,104.0,148.0,8,1
208,108,*,1987,*,*,*,*,2017,29,21.0,13.0,382.0,7.3,13.8,15.1,10.1,24.0,47.0,72.0,106.0,9,3
206,102,*,1983,*,*,*,*,2010,27,64.0,0.0,580.0,7.7,7.7,8.9,13.2,43.0,75.0,115.0,170.0,4,1
206,102,*,1983,*,*,*,*,2011,28,52.0,1.0,654.0,7.7,9.2,11.9,12.8,52.0,87.0,134.0,225.0,5,1
206,102,*,1983,*,*,*,*,2014,31,10.0,3.0,20.0,-1.1,0.3,28.0,12.7,0.0,7.0,3.0,2.0,8,1
198,90,*,1993,*,*,*,*,2016,22,53.0,0.0,1106.0,13.4,2.0,10.0,4.3,22.0,82.0,107.0,343.0,0,2
198,90,*,1993,*,*,*,*,2017,23,57.0,35.0,1619.0,11.8,4.1,11.4,0.0,31.0,131.0,168.0,539.0,1,2
188,83,*,1991,*,*,*,*,2012,20,25.0,0.0,237.0,2.7,0.0,8.1,2.4,0.0,14.0,15.0,60.0,0,1
188,83,*,1991,*,*,*,*,2013,21,10.0,8.0,59.0,0.6,0.0,8.7,4.1,1.0,5.0,5.0,19.0,1,1
193,92,*,1990,*,*,*,*,2010,19,73.0,52.0,1768.0,13.1,3.9,11.0,12.1,59.0,143.0,193.0,583.0,0,1
193,92,*,1990,*,*,*,*,2011,20,80.0,78.0,2906.0,16.9,3.9,10.8,7.1,66.0,264.0,336.0,1149.0,1,1
193,92,*,1990,*,*,*,*,2012,21,64.0,63.0,2197.0,17.4,3.5,8.9,7.6,57.0,152.0,210.0,882.0,2,2
193,92,*,1990,*,*,*,*,2013,22,73.0,78.0,2925.0,17.5,0.0,12.4,7.4,88.0,241.0,330.0,1384.0,3,2
193,92,*,1990,*,*,*,*,2014,23,29.0,37.0,1147.0,19.1,0.0,10.3,4.0,31.0,113.0,144.0,487.0,4,3
193,92,*,1990,*,*,*,*,2015,24,39.0,33.0,1306.0,20.6,2.8,5.6,8.7,33.0,105.0,137.0,594.0,5,2
193,92,*,1990,*,*,*,*,2016,25,65.0,22.0,1835.0,19.2,2.5,10.6,5.5,27.0,166.0,195.0,1094.0,6,3
193,92,*,1990,*,*,*,*,2017,26,69.0,54.0,2194.0,17.4,0.0,10.0,6.7,47.0,216.0,262.0,1028.0,7,2
206,104,*,1995,*,*,*,*,2017,21,57.0,11.0,846.0,13.0,6.7,16.5,12.7,41.0,144.0,188.0,305.0,0,2
203,102,*,1987,*,*,*,*,2010,22,69.0,18.0,873.0,12.2,13.2,17.6,9.2,54.0,88.0,142.0,261.0,2,1
203,102,*,1987,*,*,*,*,2011,23,53.0,8.0,766.0,11.8,7.5,13.0,6.9,45.0,72.0,117.0,195.0,3,1
206,113,*,1994,*,*,*,*,2015,20,2.0,0.0,13.0,-6.5,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0,3
206,113,*,1994,*,*,*,*,2016,21,80.0,60.0,2289.0,16.9,6.8,32.6,19.8,173.0,658.0,830.0,916.0,1,2
206,113,*,1994,*,*,*,*,2017,22,72.0,74.0,2132.0,17.9,7.4,32.1,15.4,150.0,485.0,633.0,976.0,2,2
198,90,*,1988,*,*,*,*,2012,23,22.0,5.0,175.0,11.3,6.8,17.3,8.1,8.0,22.0,25.0,33.0,0,1
198,90,*,1988,*,*,*,*,2013,24,4.0,0.0,28.0,11.3,8.2,12.7,3.9,2.0,3.0,0.0,0.0,1,2
198,90,*,1988,*,*,*,*,2014,25,21.0,0.0,119.0,5.5,0.7,15.8,8.0,2.0,18.0,19.0,19.0,2,1
198,103,*,1993,*,*,*,*,2016,22,52.0,8.0,642.0,14.0,4.0,14.3,7.8,19.0,115.0,131.0,207.0,0,1
198,103,*,1993,*,*,*,*,2017,23,27.0,7.0,515.0,4.7,5.3,10.3,12.2,24.0,66.0,93.0,200.0,1,2
180,83,*,1985,*,*,*,*,2012,26,7.0,2.0,91.0,9.2,0.0,7.0,0.0,5.0,5.0,1.0,29.0,0,1
180,83,*,1985,*,*,*,*,2013,27,1.0,0.0,5.0,-14.9,0.0,0.0,0.2,1.0,1.0,0.0,0.0,1,1
213,117,*,1990,*,*,*,*,2014,23,5.0,0.0,72.0,11.7,2.1,3.6,5.6,2.0,3.0,10.0,24.0,0,1
213,117,*,1990,*,*,*,*,2015,24,41.0,13.0,712.0,20.4,11.9,17.1,8.0,54.0,77.0,136.0,218.0,1,1
213,117,*,1990,*,*,*,*,2017,26,62.0,10.0,1180.0,12.1,7.5,18.1,11.0,72.0,188.0,263.0,439.0,3,1
208,102,*,1989,*,*,*,*,2012,22,15.0,0.0,84.0,4.0,3.4,9.7,10.8,4.0,8.0,13.0,17.0,0,1
208,102,*,1989,*,*,*,*,2016,26,4.0,0.0,40.0,1.2,0.0,4.5,1.7,0.0,1.0,3.0,12.0,4,1
208,102,*,1989,*,*,*,*,2017,27,3.0,0.0,33.0,6.3,7.3,10.8,8.3,3.0,2.0,2.0,12.0,5,1
198,83,*,1989,*,*,*,*,2013,23,11.0,1.0,141.0,8.7,0.0,11.3,5.7,1.0,17.0,15.0,45.0,0,1
198,83,*,1989,*,*,*,*,2015,25,58.0,6.0,655.0,4.4,1.7,8.1,7.6,8.0,60.0,72.0,257.0,2,1
198,83,*,1989,*,*,*,*,2016,26,55.0,4.0,773.0,9.0,0.6,8.9,3.7,5.0,75.0,91.0,240.0,3,1
198,83,*,1989,*,*,*,*,2017,27,84.0,9.0,1639.0,12.8,2.1,19.3,6.2,29.0,202.0,226.0,629.0,4,1
201,102,*,1996,*,*,*,*,2016,19,79.0,10.0,2225.0,7.5,2.1,15.0,5.7,82.0,321.0,401.0,502.0,0,2
201,102,*,1996,*,*,*,*,2017,20,20.0,13.0,627.0,10.6,4.6,12.3,14.0,17.0,70.0,93.0,197.0,1,3
213,127,*,1994,*,*,*,*,2015,20,65.0,26.0,1099.0,15.6,12.0,24.6,19.1,126.0,258.0,386.0,425.0,0,2
213,127,*,1994,*,*,*,*,2016,21,32.0,8.0,547.0,12.0,12.4,25.8,19.5,65.0,111.0,173.0,263.0,1,2
213,127,*,1994,*,*,*,*,2017,22,21.0,25.0,586.0,22.9,11.5,28.7,18.3,73.0,145.0,215.0,300.0,2,3
198,90,*,1992,*,*,*,*,2015,21,49.0,15.0,1318.0,15.3,2.8,10.6,8.6,63.0,129.0,199.0,476.0,0,3
198,90,*,1992,*,*,*,*,2016,22,35.0,3.0,235.0,10.3,7.8,11.9,8.6,19.0,28.0,43.0,89.0,1,1
198,90,*,1992,*,*,*,*,2017,23,50.0,1.0,505.0,8.2,2.3,17.2,8.7,10.0,77.0,82.0,205.0,2,1
185,88,*,1989,*,*,*,*,2015,25,1.0,3.0,5.0,3.5,0.0,1.9,0.0,0.0,1.0,0.0,0.0,0,1
198,97,*,1980,*,*,*,*,2010,29,7.0,1.0,57.0,3.4,0.0,9.2,12.1,7.0,9.0,2.0,9.0,7,1
213,110,*,1995,*,*,*,*,2016,20,82.0,82.0,2627.0,24.2,5.8,29.9,18.8,230.0,629.0,857.0,1514.0,0,1
213,110,*,1995,*,*,*,*,2017,21,82.0,81.0,3030.0,25.8,14.7,28.1,19.3,297.0,713.0,1006.0,2068.0,1,1
201,104,*,1991,*,*,*,*,2012,20,64.0,39.0,1534.0,20.2,11.9,18.7,11.3,99.0,226.0,326.0,507.0,0,2
201,104,*,1991,*,*,*,*,2013,21,60.0,58.0,1809.0,17.7,3.8,16.8,10.2,65.0,283.0,344.0,691.0,1,2
201,104,*,1991,*,*,*,*,2014,22,69.0,67.0,1921.0,20.1,4.3,20.3,10.1,75.0,336.0,413.0,844.0,2,2
201,104,*,1991,*,*,*,*,2015,23,67.0,63.0,2032.0,24.4,1.9,17.2,12.9,88.0,376.0,461.0,1061.0,3,2
201,104,*,1991,*,*,*,*,2016,24,73.0,72.0,2380.0,26.3,4.7,19.4,7.8,88.0,397.0,491.0,1522.0,4,2
201,104,*,1991,*,*,*,*,2017,25,76.0,78.0,2472.0,26.6,4.1,17.4,7.9,79.0,350.0,433.0,1887.0,5,3
175,79,*,1995,*,*,*,*,2017,21,43.0,1.0,388.0,11.4,1.0,5.8,4.4,4.0,35.0,40.0,165.0,0,2
185,83,*,1992,*,*,*,*,2016,23,3.0,0.0,25.0,-3.8,0.0,6.4,1.4,0.0,0.0,2.0,7.0,0,1
196,97,*,1980,*,*,*,*,2010,29,78.0,49.0,1556.0,8.0,4.3,12.7,6.8,28.0,148.0,178.0,347.0,6,1
196,97,*,1980,*,*,*,*,2011,30,81.0,82.0,1464.0,9.1,0.1,9.8,5.4,17.0,132.0,156.0,359.0,7,1
196,97,*,1980,*,*,*,*,2012,31,4.0,0.0,94.0,4.9,5.8,6.7,9.4,4.0,4.0,9.0,21.0,8,1
196,97,*,1980,*,*,*,*,2013,32,76.0,23.0,1402.0,7.1,0.0,8.7,5.4,17.0,110.0,116.0,309.0,9,1
196,97,*,1980,*,*,*,*,2014,33,11.0,0.0,56.0,16.3,1.0,6.0,3.6,1.0,5.0,5.0,14.0,10,2
196,99,*,1983,*,*,*,*,2010,26,7.0,7.0,226.0,16.2,6.1,12.0,10.1,11.0,30.0,41.0,132.0,3,1
196,99,*,1983,*,*,*,*,2012,28,2.0,0.0,23.0,-3.0,0.0,0.6,0.0,0.0,1.0,0.0,7.0,5,1
213,107,*,1991,*,*,*,*,2014,22,71.0,11.0,1401.0,14.5,9.3,19.8,14.5,140.0,220.0,363.0,608.0,0,3
213,107,*,1991,*,*,*,*,2015,23,65.0,19.0,1429.0,18.9,8.7,14.5,12.8,92.0,211.0,303.0,656.0,1,1
213,107,*,1991,*,*,*,*,2016,24,70.0,6.0,1384.0,9.5,4.5,17.3,16.7,70.0,211.0,283.0,687.0,2,2
213,107,*,1991,*,*,*,*,2017,25,73.0,7.0,1542.0,13.1,4.6,22.2,12.8,68.0,289.0,360.0,678.0,3,2
201,92,*,1995,*,*,*,*,2016,20,63.0,9.0,667.0,7.2,8.5,18.4,10.8,24.0,108.0,133.0,241.0,0,1
201,92,*,1995,*,*,*,*,2017,21,79.0,7.0,1614.0,10.5,2.6,14.1,11.5,61.0,199.0,262.0,501.0,1,1
193,90,*,1991,*,*,*,*,2013,21,49.0,1.0,707.0,9.1,0.0,11.3,3.7,5.0,36.0,40.0,145.0,0,1
193,90,*,1991,*,*,*,*,2014,22,52.0,38.0,1564.0,16.8,0.0,12.0,6.6,16.0,139.0,155.0,423.0,1,1
193,90,*,1991,*,*,*,*,2015,23,26.0,6.0,425.0,11.3,5.7,5.8,3.8,1.0,31.0,26.0,111.0,2,3
193,90,*,1991,*,*,*,*,2016,24,27.0,6.0,397.0,4.9,0.0,7.8,7.8,5.0,24.0,25.0,115.0,3,2
208,122,*,1984,*,*,*,*,2010,25,79.0,73.0,2155.0,15.7,7.8,23.6,22.7,154.0,443.0,595.0,792.0,6,1
208,122,*,1984,*,*,*,*,2011,26,40.0,21.0,743.0,7.4,11.7,26.0,19.4,60.0,172.0,234.0,179.0,7,1
208,122,*,1984,*,*,*,*,2012,27,65.0,67.0,1744.0,10.4,8.4,16.7,13.2,121.0,305.0,416.0,331.0,8,2
208,122,*,1984,*,*,*,*,2013,28,77.0,80.0,1953.0,12.5,9.7,17.4,12.1,109.0,354.0,466.0,328.0,9,2
208,122,*,1984,*,*,*,*,2014,29,60.0,61.0,1204.0,6.8,11.0,31.2,19.8,79.0,222.0,307.0,211.0,10,2
208,122,*,1984,*,*,*,*,2015,30,49.0,3.0,982.0,5.2,8.9,22.0,20.6,81.0,200.0,281.0,200.0,11,2
208,122,*,1984,*,*,*,*,2016,31,37.0,7.0,540.0,1.5,3.7,21.0,11.0,22.0,102.0,129.0,91.0,12,2
203,103,*,1989,*,*,*,*,2012,22,43.0,36.0,1037.0,24.4,16.9,23.9,17.0,143.0,209.0,348.0,471.0,0,1
203,103,*,1989,*,*,*,*,2013,23,80.0,80.0,2248.0,18.0,10.3,20.5,16.5,260.0,475.0,735.0,922.0,1,2
203,103,*,1989,*,*,*,*,2014,24,79.0,78.0,2182.0,20.7,11.3,21.5,25.9,234.0,443.0,688.0,1097.0,2,2
203,103,*,1989,*,*,*,*,2015,25,75.0,74.0,2086.0,19.0,11.5,23.7,17.1,245.0,431.0,668.0,947.0,3,3
203,103,*,1989,*,*,*,*,2016,26,67.0,58.0,1692.0,20.2,18.2,23.7,19.8,237.0,344.0,581.0,835.0,4,2
203,103,*,1989,*,*,*,*,2017,27,57.0,34.0,1302.0,20.6,16.3,25.7,19.3,183.0,280.0,462.0,585.0,5,3
201,118,*,1977,*,*,*,*,2010,32,26.0,3.0,317.0,7.3,18.2,22.5,18.0,33.0,50.0,91.0,41.0,10,1
196,91,*,1989,*,*,*,*,2013,23,61.0,0.0,268.0,13.5,2.3,10.3,5.7,5.0,16.0,18.0,122.0,0,1
196,91,*,1989,*,*,*,*,2014,24,22.0,13.0,644.0,15.2,0.4,13.1,3.8,6.0,70.0,76.0,301.0,1,2
196,91,*,1989,*,*,*,*,2015,25,73.0,7.0,1326.0,13.2,0.0,15.9,10.2,23.0,201.0,223.0,393.0,2,1
196,91,*,1989,*,*,*,*,2016,26,74.0,68.0,2082.0,14.0,1.9,16.4,10.6,28.0,350.0,375.0,866.0,3,2
196,91,*,1989,*,*,*,*,2017,27,72.0,66.0,1969.0,11.9,0.0,12.4,8.2,44.0,188.0,231.0,802.0,4,2
196,92,*,1993,*,*,*,*,2014,20,80.0,40.0,1583.0,3.9,9.2,8.2,7.3,43.0,119.0,156.0,468.0,0,1
196,92,*,1993,*,*,*,*,2015,21,82.0,89.0,2589.0,4.5,0.0,9.1,6.4,49.0,210.0,264.0,1042.0,1,1
196,92,*,1993,*,*,*,*,2016,22,77.0,76.0,2789.0,10.7,5.9,8.9,7.4,69.0,211.0,282.0,1103.0,2,2
196,92,*,1993,*,*,*,*,2017,23,75.0,68.0,2528.0,17.0,5.3,12.1,2.3,55.0,190.0,247.0,1046.0,3,1
206,106,*,1977,*,*,*,*,2010,32,58.0,59.0,1985.0,11.2,6.6,26.8,11.6,141.0,410.0,545.0,668.0,9,1
206,106,*,1977,*,*,*,*,2011,33,49.0,46.0,1234.0,14.3,7.3,21.4,12.8,64.0,229.0,296.0,409.0,10,2
206,106,*,1977,*,*,*,*,2012,34,42.0,0.0,940.0,10.6,9.3,15.6,12.1,47.0,126.0,183.0,219.0,11,2
206,106,*,1977,*,*,*,*,2013,35,20.0,7.0,427.0,24.8,11.8,17.0,9.7,26.0,61.0,97.0,130.0,12,2
206,106,*,1977,*,*,*,*,2014,36,29.0,16.0,628.0,8.2,5.6,18.5,15.8,32.0,100.0,128.0,136.0,13,2
206,106,*,1977,*,*,*,*,2015,37,11.0,0.0,104.0,11.1,3.3,22.2,13.9,6.0,18.0,19.0,19.0,14,2
206,108,*,1988,*,*,*,*,2010,21,84.0,83.0,3234.0,28.0,4.4,17.5,10.0,104.0,518.0,622.0,2472.0,2,1
206,108,*,1988,*,*,*,*,2011,22,80.0,76.0,3032.0,21.6,0.8,16.3,8.3,64.0,475.0,534.0,2162.0,3,1
206,108,*,1988,*,*,*,*,2012,23,65.0,67.0,2545.0,25.6,0.5,19.2,8.7,41.0,487.0,524.0,1854.0,4,1
206,108,*,1988,*,*,*,*,2013,24,82.0,80.0,3110.0,30.5,10.3,18.8,10.1,46.0,597.0,634.0,2283.0,5,1
206,108,*,1988,*,*,*,*,2014,25,82.0,81.0,3121.0,28.3,2.5,19.9,10.8,60.0,537.0,596.0,2594.0,6,2
206,108,*,1988,*,*,*,*,2015,26,29.0,26.0,917.0,26.1,10.3,20.0,10.1,17.0,161.0,177.0,685.0,7,3
206,108,*,1988,*,*,*,*,2016,27,73.0,72.0,2578.0,26.3,6.5,24.0,14.5,42.0,545.0,591.0,2030.0,8,2
206,108,*,1988,*,*,*,*,2017,28,55.0,63.0,2074.0,29.9,0.0,23.5,10.1,39.0,475.0,512.0,1555.0,9,2
203,113,*,1989,*,*,*,*,2013,23,34.0,0.0,328.0,12.3,16.8,15.5,14.1,35.0,42.0,73.0,95.0,0,1
208,113,*,1988,*,*,*,*,2010,21,57.0,18.0,1712.0,23.3,15.5,29.1,20.7,229.0,427.0,664.0,842.0,1,1
208,113,*,1988,*,*,*,*,2011,22,75.0,75.0,2610.0,24.0,15.3,35.1,25.4,330.0,781.0,1103.0,1475.0,2,2
208,113,*,1988,*,*,*,*,2012,23,55.0,55.0,2146.0,25.2,9.5,27.6,11.7,224.0,513.0,734.0,1434.0,3,2
208,113,*,1988,*,*,*,*,2013,24,16.0,15.0,621.0,18.0,8.8,39.5,20.9,65.0,190.0,252.0,330.0,4,3
208,113,*,1988,*,*,*,*,2014,25,81.0,77.0,2796.0,25.5,9.3,28.3,19.9,224.0,743.0,961.0,2012.0,5,2
208,113,*,1988,*,*,*,*,2015,26,74.0,74.0,2532.0,19.6,7.1,25.3,17.3,139.0,587.0,730.0,1230.0,6,3
208,113,*,1988,*,*,*,*,2016,27,72.0,76.0,2422.0,15.4,10.4,25.2,13.5,149.0,613.0,762.0,1235.0,7,2
208,113,*,1988,*,*,*,*,2017,28,62.0,60.0,1882.0,23.4,7.6,29.4,21.1,145.0,521.0,666.0,1142.0,8,2
206,106,*,1977,*,*,*,*,2010,26,40.0,41.0,1640.0,21.0,11.3,9.4,8.7,26.0,135.0,164.0,946.0,0,1
206,106,*,1977,*,*,*,*,2011,27,79.0,80.0,2602.0,23.0,0.8,10.3,4.8,34.0,231.0,258.0,1873.0,1,1
206,106,*,1977,*,*,*,*,2012,28,38.0,39.0,1264.0,14.9,0.0,11.1,6.7,14.0,92.0,102.0,683.0,2,3
206,106,*,1977,*,*,*,*,2013,29,76.0,1.0,2140.0,17.1,0.0,5.1,6.9,31.0,145.0,175.0,1077.0,3,2
206,106,*,1977,*,*,*,*,2014,30,68.0,65.0,2178.0,14.4,1.2,8.6,5.1,31.0,164.0,205.0,1298.0,4,2
206,106,*,1977,*,*,*,*,2015,31,41.0,39.0,1304.0,14.4,2.6,14.4,6.2,15.0,122.0,143.0,780.0,5,2
206,106,*,1977,*,*,*,*,2016,32,40.0,13.0,832.0,12.7,2.8,10.7,13.1,8.0,72.0,86.0,416.0,6,2
